NRKARTY;DATAW;MASA;JEDN;FIRMA;NR_KLIENTA;NR_ODPADU;NR_MAGW
1985/0W/2008;26.11.2008;9,520;Mg.;0;2 342;710;11 486
1986/0W/2008;28.11.2008;9,800;Mg.;0;2 342;710;11 487
1987/0W/2008;05.12.2008;12,000;Mg.;0;1 222;405;11 488
1988/0W/2008;17.01.2008;14,680;Mg.;0;2 342;891;11 489
62/1W/2009;06.01.2009;11,400;Mg.;1;4 435;564;11 490
63/1W/2009;13.01.2009;10,980;Mg.;1;4 435;564;11 491
64/1W/2009;30.01.2009;121,160;Mg.;1;4 435;564;11 492
1989/0W/2008;05.08.2008;2,720;Mg.;0;3 804;833;11 493
1990/0W/2008;18.01.2008;8,620;Mg.;0;5 760;891;11 494
265/0W/2009;01.04.2009;79,300;Mg.;0;827;570;11 936
1991/0W/2008;23.01.2008;9,260;Mg.;0;5 760;891;11 495
1992/0W/2008;25.11.2008;14,060;Mg.;0;2 342;710;11 496
1993/0W/2008;02.12.2008;6,620;Mg.;0;2 342;710;11 497
1994/0W/2008;24.11.2008;14,000;Mg.;0;2 342;710;11 498
1995/0W/2008;24.11.2008;15,540;Mg.;0;2 342;710;11 499
1996/0W/2008;01.12.2008;14,640;Mg.;0;2 342;710;11 500
1997/0W/2008;04.12.2008;8,800;Mg.;0;2 342;710;11 501
1998/0W/2008;05.12.2008;6,440;Mg.;0;2 342;710;11 502
1999/0W/2008;16.12.2008;10,720;Mg.;0;2 342;710;11 503
2000/0W/2008;16.12.2008;5,000;Mg.;0;2 342;710;11 504
2001/0W/2008;30.12.2008;7,640;Mg.;0;2 342;710;11 505
2002/0W/2008;12.11.2008;0,248;Mg.;0;6 118;276;11 506
2003/0W/2008;08.08.2008;11,917;Mg.;0;2 342;675;11 507
2004/0W/2008;15.09.2008;22,600;Mg.;0;1 900;763;11 508
15/0W/2009;02.01.2009;22,240;Mg.;0;2 382;839;11 509
16/0W/2009;02.01.2009;19,400;Mg.;0;2 382;839;11 510
17/0W/2009;02.01.2009;21,780;Mg.;0;2 382;839;11 511
18/0W/2009;05.01.2009;20,740;Mg.;0;2 382;839;11 512
19/0W/2009;07.01.2009;23,660;Mg.;0;2 382;839;11 513
20/0W/2009;30.01.2009;9,520;Mg.;0;4 059;592;11 514
3/2W/2009;09.01.2009;2,270;Mg.;2;5 813;592;11 515
623/0W/2009;10.08.2009;21,800;Mg.;0;2 382;839;12 589
4/2W/2009;09.01.2009;7,170;Mg.;2;5 813;592;11 516
2005/0W/2008;11.02.2008;4,330;Mg.;0;656;567;11 517
65/1W/2009;22.01.2009;63,350;Mg.;1;6 043;564;11 518
1080/1W/2008;31.12.2008;26,040;Mg.;1;2 013;579;11 519
66/1W/2009;31.01.2009;14,260;Mg.;1;7 414;579;11 520
67/1W/2009;17.02.2009;5,200;Mg.;1;6 118;579;11 521
68/1W/2009;18.02.2009;6,820;Mg.;1;6 118;579;11 522
69/1W/2009;05.02.2009;17,380;Mg.;1;6 827;570;11 523
70/1W/2009;10.02.2009;17,740;Mg.;1;6 827;570;11 524
21/0W/2009;13.01.2009;55,050;Mg.;0;1 494;531;11 525
71/1W/2009;20.02.2009;3,340;Mg.;1;2 195;565;11 526
72/1W/2009;14.01.2009;4,970;Mg.;1;1 756;570;11 527
73/1W/2009;22.01.2009;2,800;Mg.;1;2 195;565;11 528
1081/1W/2008;12.02.2008;15,780;Mg.;1;4 774;570;11 529
1082/1W/2008;20.05.2008;9,860;Mg.;1;4 774;570;11 530
1083/1W/2008;13.11.2008;9,600;Mg.;1;4 774;570;11 531
74/1W/2009;09.02.2009;22,070;Mg.;1;4 774;570;11 532
75/1W/2009;05.02.2009;10,440;Mg.;1;4 774;570;11 533
76/1W/2009;05.02.2009;22,780;Mg.;1;4 774;570;11 534
22/0W/2009;27.01.2009;24,960;Mg.;0;1 494;531;11 535
23/0W/2009;29.01.2009;22,140;Mg.;0;1 494;531;11 536
77/1W/2009;20.01.2009;6,140;Mg.;1;2 001;579;11 537
78/1W/2009;20.02.2009;5,100;Mg.;1;6 118;579;11 538
79/1W/2009;23.02.2009;4,980;Mg.;1;6 118;579;11 539
24/0W/2009;23.02.2009;19,720;Mg.;0;5 361;839;11 540
25/0W/2009;23.02.2009;22,630;Mg.;0;5 361;839;11 541
26/0W/2009;12.02.2009;54,320;Mg.;0;827;570;11 542
80/1W/2009;19.02.2009;5,880;Mg.;1;1 763;565;11 543
81/1W/2009;19.02.2009;5,760;Mg.;1;1 763;565;11 544
82/1W/2009;09.02.2009;21,700;Mg.;1;1 756;570;11 545
83/1W/2009;10.02.2009;12,480;Mg.;1;1 756;570;11 546
84/1W/2009;10.02.2009;17,750;Mg.;1;1 756;570;11 547
85/1W/2009;11.02.2009;50,350;Mg.;1;1 756;570;11 548
86/1W/2009;12.02.2009;0,000;Mg.;1;4 774;570;11 549
87/1W/2009;12.02.2009;0,000;Mg.;1;1 756;570;11 550
88/1W/2009;13.02.2009;9,600;Mg.;1;1 756;570;11 551
89/1W/2009;13.02.2009;43,480;Mg.;1;1 756;570;11 552
90/1W/2009;13.02.2009;0,000;Mg.;1;1 756;570;11 553
91/1W/2009;13.02.2009;0,000;Mg.;1;6 827;570;11 554
92/1W/2009;16.02.2009;16,250;Mg.;1;4 774;570;11 555
93/1W/2009;17.02.2009;8,500;Mg.;1;6 827;570;11 556
94/1W/2009;17.02.2009;20,000;Mg.;1;1 756;570;11 557
95/1W/2009;18.02.2009;20,860;Mg.;1;6 827;570;11 558
96/1W/2009;18.02.2009;20,780;Mg.;1;1 756;570;11 559
97/1W/2009;18.02.2009;11,300;Mg.;1;6 827;570;11 560
98/1W/2009;26.02.2009;6,900;Mg.;1;3 014;564;11 561
27/0W/2009;16.02.2009;30,000;Mg.;0;827;564;11 562
99/1W/2009;26.02.2009;100,760;Mg.;1;4 435;564;11 563
100/1W/2009;30.01.2009;6,000;Mg.;1;5 688;564;11 564
432/0W/2009;09.04.2009;50,000;Mg.;0;1 494;531;12 278
101/1W/2009;24.02.2009;21,080;Mg.;1;4 435;564;11 565
1084/1W/2008;12.12.2008;1,280;Mg.;1;5 688;564;11 566
1085/1W/2008;19.11.2008;1,180;Mg.;1;5 688;564;11 567
1086/1W/2008;19.11.2008;3,000;Mg.;1;5 688;565;11 568
1087/1W/2008;12.12.2008;3,540;Mg.;1;5 688;565;11 569
119/1W/2009;23.02.2009;11,720;Mg.;1;1 756;570;11 615
28/0W/2009;05.03.2009;7,190;Mg.;0;4 059;567;11 570
29/0W/2009;06.03.2009;11,535;Mg.;0;6 865;184;11 571
30/0W/2009;06.03.2009;0,730;Mg.;0;6 865;193;11 572
5/2W/2009;27.02.2009;6,910;Mg.;2;905;567;11 573
31/0W/2009;05.02.2009;57,840;Mg.;0;1 494;531;11 574
102/1W/2009;17.02.2009;20,000;Mg.;1;5 540;564;11 575
103/1W/2009;24.02.2009;8,880;Mg.;1;5 671;565;11 576
104/1W/2009;02.03.2009;6,920;Mg.;1;6 118;579;11 577
105/1W/2009;02.03.2009;7,960;Mg.;1;1 889;579;11 578
106/1W/2009;02.03.2009;3,100;Mg.;1;6 118;579;11 579
107/1W/2009;27.02.2009;10,770;Mg.;1;6 106;579;11 580
108/1W/2009;05.03.2009;11,000;Mg.;1;6 118;579;11 581
32/0W/2009;06.03.2009;6,220;Mg.;0;4 059;592;11 582
109/1W/2009;05.03.2009;1,870;Mg.;1;2 195;565;11 583
110/1W/2009;27.02.2009;15,000;Mg.;1;7 414;579;11 584
111/1W/2009;10.03.2009;3,720;Mg.;1;1 763;565;11 585
33/0W/2009;30.01.2009;17,700;Mg.;0;4 059;694;11 586
34/0W/2009;05.02.2009;2,220;Mg.;0;4 059;567;11 587
35/0W/2009;03.03.2009;2,750;Mg.;0;4 059;567;11 588
36/0W/2009;10.03.2009;3,265;Mg.;0;5 066;363;11 589
37/0W/2009;10.03.2009;1,847;Mg.;0;5 066;353;11 590
38/0W/2009;07.03.2009;19,120;Mg.;0;5 361;839;11 591
39/0W/2009;02.03.2009;18,100;Mg.;0;5 361;839;11 592
40/0W/2009;03.03.2009;17,080;Mg.;0;5 361;839;11 593
41/0W/2009;06.03.2009;18,600;Mg.;0;5 361;839;11 594
42/0W/2009;10.03.2009;20,320;Mg.;0;5 361;839;11 595
112/1W/2009;12.01.2009;0,000;Mg.;1;7 240;565;11 596
113/1W/2009;21.01.2009;0,000;Mg.;1;7 240;565;11 597
114/1W/2009;23.02.2009;15,860;Mg.;1;1 756;570;11 598
632/0W/2009;04.05.2009;1,620;Mg.;0;4 059;567;12 632
43/0W/2009;10.03.2009;16,748;Mg.;0;5 066;500;11 599
115/1W/2009;09.03.2009;8,020;Mg.;1;6 118;579;11 600
116/1W/2009;23.02.2009;14,000;Mg.;1;4 774;570;11 601
44/0W/2009;10.03.2009;19,020;Mg.;0;2 382;839;11 603
117/1W/2009;02.03.2009;12,860;Mg.;1;6 827;570;11 602
45/0W/2009;11.03.2009;19,500;Mg.;0;2 382;839;11 604
46/0W/2009;11.03.2009;0,000;Mg.;0;5 361;839;11 605
47/0W/2009;26.01.2009;56,250;Mg.;0;3 595;531;11 606
1088/1W/2008;19.12.2008;5,040;Mg.;1;2 001;579;11 607
118/1W/2009;25.02.2009;1,640;Mg.;1;2 001;579;11 608
48/0W/2009;13.03.2009;12,613;Mg.;0;5 066;520;11 609
49/0W/2009;13.03.2009;7,870;Mg.;0;5 066;500;11 610
50/0W/2009;16.03.2009;6,280;Mg.;0;5 760;671;11 611
51/0W/2009;11.03.2009;0,000;Mg.;0;5 361;839;11 612
1089/1W/2008;24.04.2008;0,260;Mg.;1;3 014;564;11 613
1090/1W/2008;30.12.2008;19,482;Mg.;1;5 540;564;11 614
120/1W/2009;25.02.2009;8,950;Mg.;1;1 756;570;11 616
121/1W/2009;26.02.2009;37,640;Mg.;1;1 756;570;11 617
122/1W/2009;02.03.2009;16,700;Mg.;1;1 756;570;11 618
123/1W/2009;04.03.2009;11,920;Mg.;1;6 827;570;11 619
124/1W/2009;04.03.2009;11,800;Mg.;1;6 827;570;11 620
125/1W/2009;05.03.2009;23,700;Mg.;1;1 756;570;11 621
126/1W/2009;06.03.2009;39,940;Mg.;1;1 756;570;11 622
127/1W/2009;06.03.2009;12,100;Mg.;1;1 756;570;11 623
128/1W/2009;06.03.2009;7,900;Mg.;1;1 756;570;11 624
129/1W/2009;20.02.2009;2,300;Mg.;1;6 827;570;11 625
130/1W/2009;25.02.2009;7,460;Mg.;1;1 762;565;11 626
131/1W/2009;26.02.2009;2,970;Mg.;1;1 762;565;11 627
132/1W/2009;13.03.2009;5,800;Mg.;1;6 118;579;11 628
52/0W/2009;18.03.2009;10,991;Mg.;0;5 066;500;11 629
53/0W/2009;18.03.2009;1,900;Mg.;0;5 066;515;11 630
54/0W/2009;18.03.2009;9,810;Mg.;0;5 066;548;11 631
1091/1W/2008;01.04.2008;4,550;Mg.;1;1 782;565;11 632
55/0W/2009;18.03.2009;4,080;Mg.;0;6 765;626;11 633
56/0W/2009;23.02.2009;23,240;Mg.;0;1 494;531;11 634
57/0W/2009;23.02.2009;26,540;Mg.;0;1 494;531;11 635
58/0W/2009;25.02.2009;24,320;Mg.;0;1 494;531;11 636
59/0W/2009;25.02.2009;24,220;Mg.;0;1 494;531;11 637
60/0W/2009;23.03.2009;0,000;Mg.;0;7 534;521;11 638
61/0W/2009;23.03.2009;0,236;Mg.;0;7 534;523;11 639
62/0W/2009;23.03.2009;11,702;Mg.;0;7 534;525;11 640
63/0W/2009;23.03.2009;0,000;Mg.;0;7 534;527;11 641
64/0W/2009;23.03.2009;1,110;Mg.;0;7 534;530;11 642
65/0W/2009;23.03.2009;1,259;Mg.;0;7 534;542;11 643
66/0W/2009;23.03.2009;0,000;Mg.;0;7 534;534;11 644
67/0W/2009;23.03.2009;3,672;Mg.;0;7 534;536;11 645
68/0W/2009;23.03.2009;2,222;Mg.;0;7 534;529;11 646
133/1W/2009;26.02.2009;47,900;Mg.;1;6 043;564;11 647
69/0W/2009;20.03.2009;17,940;Mg.;0;2 382;839;11 648
70/0W/2009;20.03.2009;9,780;Mg.;0;2 342;671;11 649
71/0W/2009;22.01.2009;52,540;Mg.;0;1 494;531;11 650
72/0W/2009;17.02.2009;25,140;Mg.;0;1 494;531;11 651
73/0W/2009;20.02.2009;53,340;Mg.;0;1 494;531;11 652
134/1W/2009;11.03.2009;7,490;Mg.;1;4 600;565;11 653
135/1W/2009;10.03.2009;8,620;Mg.;1;1 762;565;11 654
136/1W/2009;11.03.2009;18,040;Mg.;1;4 774;570;11 655
137/1W/2009;23.03.2009;5,520;Mg.;1;6 118;579;11 656
138/1W/2009;13.03.2009;2,440;Mg.;1;2 001;579;11 657
139/1W/2009;13.03.2009;6,120;Mg.;1;2 001;579;11 658
140/1W/2009;18.03.2009;7,070;Mg.;1;6 118;579;11 659
2006/0W/2008;30.12.2008;98,756;Mg.;0;7 233;702;11 660
141/1W/2009;04.02.2009;9,020;Mg.;1;7 240;565;11 661
142/1W/2009;05.03.2009;6,270;Mg.;1;7 240;565;11 662
143/1W/2009;09.03.2009;9,100;Mg.;1;6 827;570;11 663
144/1W/2009;19.02.2009;8,320;Mg.;1;1 756;570;11 664
145/1W/2009;05.03.2009;10,060;Mg.;1;1 756;570;11 665
146/1W/2009;03.03.2009;18,420;Mg.;1;1 756;570;11 666
147/1W/2009;10.03.2009;27,830;Mg.;1;1 756;570;11 667
148/1W/2009;11.03.2009;29,930;Mg.;1;1 756;570;11 668
149/1W/2009;12.03.2009;18,420;Mg.;1;1 756;570;11 669
150/1W/2009;13.03.2009;27,220;Mg.;1;1 756;570;11 670
151/1W/2009;14.03.2009;27,550;Mg.;1;1 756;570;11 671
152/1W/2009;16.03.2009;22,260;Mg.;1;1 756;570;11 672
1092/1W/2008;15.12.2008;7,685;Mg.;1;1 762;565;11 673
1093/1W/2008;22.12.2008;12,378;Mg.;1;1 762;565;11 674
153/1W/2009;19.03.2009;4,480;Mg.;1;2 001;579;11 675
154/1W/2009;17.03.2009;6,640;Mg.;1;2 708;565;11 676
155/1W/2009;16.03.2009;2,860;Mg.;1;6 827;570;11 677
74/0W/2009;01.04.2009;0,090;Mg.;0;7 534;900;11 679
156/1W/2009;16.03.2009;11,660;Mg.;1;6 827;570;11 678
75/0W/2009;01.04.2009;8,135;Mg.;0;7 534;529;11 680
76/0W/2009;01.04.2009;22,210;Mg.;0;7 534;529;11 681
77/0W/2009;26.03.2009;0,126;Mg.;0;5 835;606;11 682
78/0W/2009;26.03.2009;1,460;Mg.;0;5 835;607;11 683
79/0W/2009;26.03.2009;9,803;Mg.;0;5 835;605;11 684
1094/1W/2008;22.11.2008;46,720;Mg.;1;4 435;564;11 685
157/1W/2009;27.02.2009;0,560;Mg.;1;5 688;565;11 686
158/1W/2009;27.02.2009;0,560;Mg.;1;5 688;564;11 687
159/1W/2009;11.03.2009;0,350;Mg.;1;5 688;564;11 688
160/1W/2009;11.03.2009;0,650;Mg.;1;5 688;565;11 689
80/0W/2009;27.03.2009;13,388;Mg.;0;2 814;814;11 690
81/0W/2009;27.03.2009;11,585;Mg.;0;2 814;831;11 691
1095/1W/2008;01.08.2008;3,680;Mg.;1;5 688;564;11 692
82/0W/2009;27.03.2009;33,559;Mg.;0;5 835;575;11 693
83/0W/2009;27.03.2009;99,052;Mg.;0;5 835;576;11 694
84/0W/2009;27.03.2009;22,484;Mg.;0;5 835;582;11 695
85/0W/2009;23.03.2009;19,960;Mg.;0;124;839;11 696
86/0W/2009;23.03.2009;20,460;Mg.;0;124;839;11 697
87/0W/2009;23.03.2009;19,220;Mg.;0;124;839;11 698
88/0W/2009;23.03.2009;17,380;Mg.;0;124;839;11 699
89/0W/2009;24.03.2009;17,260;Mg.;0;124;839;11 700
90/0W/2009;24.03.2009;16,860;Mg.;0;124;839;11 701
91/0W/2009;24.03.2009;16,940;Mg.;0;124;839;11 702
92/0W/2009;24.03.2009;19,060;Mg.;0;124;839;11 703
93/0W/2009;25.03.2009;16,680;Mg.;0;124;839;11 704
94/0W/2009;25.03.2009;17,840;Mg.;0;124;839;11 705
95/0W/2009;25.03.2009;16,820;Mg.;0;124;839;11 706
96/0W/2009;31.03.2009;15,460;Mg.;0;124;839;11 707
97/0W/2009;31.03.2009;16,180;Mg.;0;124;839;11 708
98/0W/2009;31.03.2009;18,900;Mg.;0;124;839;11 709
99/0W/2009;30.03.2009;20,040;Mg.;0;124;839;11 710
100/0W/2009;30.03.2009;19,740;Mg.;0;124;839;11 711
101/0W/2009;30.03.2009;18,460;Mg.;0;124;839;11 712
102/0W/2009;30.03.2009;18,000;Mg.;0;124;839;11 713
103/0W/2009;08.06.2009;20,620;Mg.;0;124;839;11 714
104/0W/2009;27.03.2009;20,160;Mg.;0;124;839;11 715
105/0W/2009;28.03.2009;11,734;Mg.;0;5 066;548;11 716
106/0W/2009;27.03.2009;21,740;Mg.;0;5 066;548;11 717
107/0W/2009;28.03.2009;6,026;Mg.;0;5 066;500;11 718
108/0W/2009;30.03.2009;34,260;Mg.;0;827;570;11 719
109/0W/2009;30.03.2009;1,600;Mg.;0;827;565;11 720
110/0W/2009;30.03.2009;69,602;Mg.;0;827;564;11 721
111/0W/2009;02.03.2009;1,360;Mg.;0;5 226;711;11 722
112/0W/2009;16.03.2009;6,482;Mg.;0;5 226;711;11 723
113/0W/2009;27.03.2009;13,480;Mg.;0;2 342;710;11 724
114/0W/2009;02.04.2009;8,840;Mg.;0;2 342;710;11 725
115/0W/2009;27.03.2009;17,080;Mg.;0;2 382;839;11 726
116/0W/2009;27.03.2009;17,860;Mg.;0;2 382;839;11 727
117/0W/2009;26.03.2009;18,240;Mg.;0;2 382;839;11 728
118/0W/2009;26.03.2009;17,860;Mg.;0;2 382;839;11 729
119/0W/2009;26.03.2009;17,860;Mg.;0;2 382;839;11 730
120/0W/2009;01.04.2009;17,080;Mg.;0;2 382;839;11 731
161/1W/2009;24.03.2009;4,800;Mg.;1;6 118;579;11 732
162/1W/2009;26.03.2009;9,080;Mg.;1;6 118;579;11 733
163/1W/2009;30.03.2009;2,180;Mg.;1;2 195;565;11 734
164/1W/2009;31.03.2009;4,720;Mg.;1;6 118;579;11 735
165/1W/2009;23.03.2009;0,000;Mg.;1;4 774;579;11 736
1096/1W/2008;02.09.2008;12,100;Mg.;1;6 043;565;11 737
121/0W/2009;01.04.2009;8,541;Mg.;0;5 835;701;11 738
122/0W/2009;01.04.2009;4,838;Mg.;0;5 835;682;11 739
123/0W/2009;01.04.2009;13,099;Mg.;0;5 835;572;11 740
124/0W/2009;01.04.2009;8,473;Mg.;0;5 835;576;11 741
125/0W/2009;02.04.2009;4,480;Mg.;0;2 342;710;11 742
126/0W/2009;02.04.2009;4,000;Mg.;0;2 342;675;11 743
127/0W/2009;02.04.2009;4,597;Mg.;0;2 342;671;11 744
128/0W/2009;03.04.2009;2,862;Mg.;0;5 835;566;11 745
129/0W/2009;03.04.2009;44,041;Mg.;0;5 835;568;11 746
130/0W/2009;03.04.2009;13,506;Mg.;0;5 835;569;11 747
131/0W/2009;06.04.2009;16,511;Mg.;0;2 342;702;11 748
132/0W/2009;06.04.2009;1,026;Mg.;0;2 342;673;11 749
133/0W/2009;06.01.2009;11,480;Mg.;0;2 342;710;11 750
134/0W/2009;28.01.2009;15,080;Mg.;0;5 760;565;11 751
135/0W/2009;29.01.2009;5,840;Mg.;0;4 059;694;11 752
136/0W/2009;19.03.2009;2,090;Mg.;0;4 059;567;11 753
137/0W/2009;20.03.2009;1,900;Mg.;0;4 059;567;11 754
138/0W/2009;20.03.2009;2,060;Mg.;0;4 059;567;11 755
139/0W/2009;26.03.2009;3,040;Mg.;0;4 059;567;11 756
6/2W/2009;03.03.2009;2,750;Mg.;2;656;567;11 757
140/0W/2009;07.04.2009;6,446;Mg.;0;5 066;548;11 758
141/0W/2009;07.04.2009;1,607;Mg.;0;5 066;762;11 759
142/0W/2009;07.04.2009;8,593;Mg.;0;5 066;763;11 760
143/0W/2009;07.04.2009;3,745;Mg.;0;5 066;769;11 761
144/0W/2009;31.03.2009;35,400;Mg.;0;827;579;11 762
145/0W/2009;08.04.2009;0,205;Mg.;0;7 534;547;11 763
146/0W/2009;08.04.2009;22,213;Mg.;0;7 534;529;11 764
147/0W/2009;08.04.2009;0,556;Mg.;0;7 534;525;11 765
148/0W/2009;07.04.2009;7,900;Mg.;0;5 760;688;11 766
149/0W/2009;08.04.2009;1,000;Mg.;0;7 613;621;11 767
150/0W/2009;08.04.2009;0,181;Mg.;0;7 613;622;11 768
151/0W/2009;08.04.2009;0,086;Mg.;0;7 613;623;11 769
152/0W/2009;25.03.2009;7,490;Mg.;0;5 066;548;11 770
153/0W/2009;08.04.2009;12,060;Mg.;0;5 760;688;11 771
266/0W/2009;05.05.2009;8,280;Mg.;0;2 342;710;11 937
154/0W/2009;09.04.2009;4,460;Mg.;0;5 760;688;11 772
155/0W/2009;08.04.2009;1,696;Mg.;0;7 534;522;11 773
156/0W/2009;09.04.2009;19,880;Mg.;0;5 760;794;11 774
157/0W/2009;09.04.2009;10,880;Mg.;0;5 760;794;11 775
158/0W/2009;08.04.2009;0,008;Mg.;0;7 613;205;11 776
159/0W/2009;10.04.2009;5,710;Mg.;0;5 066;548;11 777
160/0W/2009;10.04.2009;2,290;Mg.;0;5 066;802;11 778
161/0W/2009;10.04.2009;12,000;Mg.;0;5 066;763;11 779
162/0W/2009;14.04.2009;0,517;Mg.;0;5 066;498;11 780
163/0W/2009;14.04.2009;1,200;Mg.;0;5 066;500;11 781
164/0W/2009;14.04.2009;1,992;Mg.;0;5 066;841;11 782
165/0W/2009;14.04.2009;18,551;Mg.;0;5 066;545;11 783
166/0W/2009;14.04.2009;18,820;Mg.;0;2 382;839;11 784
167/0W/2009;15.04.2009;16,280;Mg.;0;2 382;839;11 785
168/0W/2009;16.04.2009;17,040;Mg.;0;5 066;548;11 786
169/0W/2009;16.04.2009;0,760;Mg.;0;5 066;363;11 787
170/0W/2009;16.04.2009;3,060;Mg.;0;5 066;762;11 788
171/0W/2009;16.04.2009;5,980;Mg.;0;2 342;688;11 789
172/0W/2009;16.04.2009;17,940;Mg.;0;2 382;839;11 790
173/0W/2009;16.04.2009;16,520;Mg.;0;2 382;839;11 791
174/0W/2009;16.04.2009;16,740;Mg.;0;2 382;839;11 792
175/0W/2009;15.04.2009;17,360;Mg.;0;2 382;839;11 793
176/0W/2009;17.04.2009;35,228;Mg.;0;6 169;545;11 794
177/0W/2009;17.04.2009;15,980;Mg.;0;2 382;839;11 795
178/0W/2009;17.04.2009;17,800;Mg.;0;2 382;839;11 796
179/0W/2009;17.04.2009;16,440;Mg.;0;2 382;839;11 797
180/0W/2009;17.04.2009;16,420;Mg.;0;2 382;839;11 798
181/0W/2009;17.04.2009;13,360;Mg.;0;5 760;702;11 799
182/0W/2009;20.04.2009;15,350;Mg.;0;5 066;548;11 800
183/0W/2009;20.04.2009;1,150;Mg.;0;5 066;363;11 801
184/0W/2009;20.04.2009;20,140;Mg.;0;2 382;839;11 802
185/0W/2009;20.04.2009;21,060;Mg.;0;2 382;839;11 803
186/0W/2009;20.04.2009;18,460;Mg.;0;2 382;839;11 804
187/0W/2009;20.04.2009;22,540;Mg.;0;2 382;839;11 805
188/0W/2009;21.04.2009;19,600;Mg.;0;2 382;839;11 806
189/0W/2009;21.04.2009;8,060;Mg.;0;2 382;839;11 807
190/0W/2009;21.04.2009;16,240;Mg.;0;2 382;839;11 808
191/0W/2009;22.04.2009;17,380;Mg.;0;2 382;839;11 809
192/0W/2009;21.04.2009;21,800;Mg.;0;5 066;548;11 810
166/1W/2009;24.02.2009;1,780;Mg.;1;2 001;579;11 811
167/1W/2009;06.03.2009;24,120;Mg.;1;4 435;564;11 812
168/1W/2009;16.03.2009;6,820;Mg.;1;7 240;565;11 813
169/1W/2009;17.03.2009;37,520;Mg.;1;4 435;564;11 814
170/1W/2009;18.03.2009;7,610;Mg.;1;1 756;570;11 815
171/1W/2009;18.03.2009;16,220;Mg.;1;1 756;570;11 816
172/1W/2009;20.03.2009;26,640;Mg.;1;4 435;564;11 817
173/1W/2009;24.03.2009;1,480;Mg.;1;2 001;579;11 818
174/1W/2009;23.03.2009;1,140;Mg.;1;2 001;579;11 819
175/1W/2009;23.03.2009;23,650;Mg.;1;1 756;570;11 820
176/1W/2009;24.03.2009;11,640;Mg.;1;1 756;570;11 821
177/1W/2009;25.03.2009;8,520;Mg.;1;2 001;579;11 822
178/1W/2009;26.03.2009;1,500;Mg.;1;2 001;579;11 823
179/1W/2009;26.03.2009;41,520;Mg.;1;4 435;564;11 824
180/1W/2009;26.03.2009;18,720;Mg.;1;1 756;570;11 825
181/1W/2009;27.03.2009;7,480;Mg.;1;1 763;565;11 826
182/1W/2009;27.03.2009;0,760;Mg.;1;2 001;579;11 827
183/1W/2009;27.03.2009;24,340;Mg.;1;6 043;564;11 828
184/1W/2009;27.03.2009;10,800;Mg.;1;6 827;570;11 829
185/1W/2009;30.03.2009;5,100;Mg.;1;2 001;579;11 830
186/1W/2009;31.03.2009;11,180;Mg.;1;2 001;579;11 831
187/1W/2009;31.03.2009;1,400;Mg.;1;2 001;579;11 832
188/1W/2009;31.03.2009;18,470;Mg.;1;4 774;570;11 833
189/1W/2009;01.04.2009;5,730;Mg.;1;6 118;579;11 834
190/1W/2009;02.04.2009;14,460;Mg.;1;2 001;579;11 835
191/1W/2009;02.04.2009;22,650;Mg.;1;4 774;570;11 836
192/1W/2009;06.04.2009;5,720;Mg.;1;6 118;579;11 837
193/1W/2009;14.04.2009;7,360;Mg.;1;6 118;579;11 838
194/1W/2009;14.04.2009;4,200;Mg.;1;6 118;579;11 839
195/1W/2009;20.04.2009;3,020;Mg.;1;6 118;579;11 840
196/1W/2009;31.03.2009;49,360;Mg.;1;7 414;579;11 841
197/1W/2009;17.04.2009;7,780;Mg.;1;6 118;579;11 842
198/1W/2009;10.04.2009;5,440;Mg.;1;1 763;565;11 843
199/1W/2009;02.04.2009;6,490;Mg.;1;5 799;565;11 851
200/0W/2009;24.04.2009;1,470;Mg.;0;5 066;363;11 852
193/0W/2009;17.04.2009;2,040;Mg.;0;2 195;833;11 844
194/0W/2009;22.04.2009;2,130;Mg.;0;2 195;833;11 845
195/0W/2009;23.04.2009;6,600;Mg.;0;2 342;702;11 846
196/0W/2009;22.04.2009;19,180;Mg.;0;2 382;839;11 847
197/0W/2009;23.04.2009;16,500;Mg.;0;2 382;839;11 848
198/0W/2009;23.04.2009;18,240;Mg.;0;2 382;839;11 849
199/0W/2009;23.04.2009;9,400;Mg.;0;2 382;839;11 850
201/0W/2009;24.04.2009;21,370;Mg.;0;5 066;548;11 853
202/0W/2009;24.04.2009;4,060;Mg.;0;2 342;671;11 854
203/0W/2009;24.04.2009;4,280;Mg.;0;2 342;702;11 855
204/0W/2009;23.04.2009;8,260;Mg.;0;2 382;839;11 856
205/0W/2009;24.04.2009;17,240;Mg.;0;2 382;839;11 857
206/0W/2009;24.04.2009;19,080;Mg.;0;2 382;839;11 858
200/1W/2009;27.03.2009;0,600;Mg.;1;5 688;564;11 859
201/1W/2009;27.03.2009;0,640;Mg.;1;5 688;565;11 860
202/1W/2009;03.04.2009;10,100;Mg.;1;1 756;570;11 861
203/1W/2009;07.04.2009;19,240;Mg.;1;1 756;570;11 862
204/1W/2009;07.04.2009;20,820;Mg.;1;1 756;570;11 863
205/1W/2009;08.04.2009;31,720;Mg.;1;1 756;570;11 864
206/1W/2009;08.04.2009;17,500;Mg.;1;1 756;570;11 865
207/1W/2009;09.04.2009;33,980;Mg.;1;1 756;570;11 866
208/1W/2009;10.04.2009;9,940;Mg.;1;1 756;570;11 867
